,data_extracao,prefixo,ponto,placa,marca,modelo,data_primeiro_emplac,ano_fabricacao,combustivel,álcool,gasolina,GNV,elétrico
818,2020-03-12 01:58:27.228285,4464,RODOVIÁRIA,IYD4501,CHEVROLET,COBALT,2017-10-26,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
819,2020-03-12 01:58:27.228285,3953,BOURBON ASSIS BRASIL,IVL7305,VW,VOYAGE,2014-04-23,2014,ÁLCOOL/GASOLINA,1,1,0,0
820,2020-03-12 01:58:27.228285,3899,,IXF5972,CHEVROLET,COBALT,2016-05-03,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
821,2020-03-12 01:58:27.228285,4971,,IZD2D03,VW,VOYAGE,2019-02-26,2018,ÁLCOOL/GASOLINA,1,1,0,0
822,2020-03-12 01:58:27.228285,4277,RODOVIÁRIA,IZF9J62,CHEVROLET,SPIN,2019-03-29,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
823,2020-03-12 01:58:27.228285,2101,SANTA TERESINHA X VENÂNCIO AIRES,IWK0527,CHEVROLET,PRISMA,2015-03-12,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
824,2020-03-12 01:58:27.228285,4808,PRAÇA JULIO DE CASTILHOS,IZM3J42,VW,VOYAGE,2019-07-19,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
825,2020-03-12 01:58:27.228285,2241,AEROPORTO SALGADO FILHO,IYG3841,CHEVROLET,SPIN,2017-12-20,2017,ÁLCOOL/GASOLINA,1,1,0,0
826,2020-03-12 01:58:27.228285,2739,ANITA GARIBALDI X FABIO N BARROS,IUH6876,VW,VOYAGE,2013-05-10,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
827,2020-03-12 01:58:27.228285,1100,,IYQ5121,VW,VOYAGE,2018-07-19,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
828,2020-03-12 01:58:27.228285,4553,,IZB3F08,CHEVROLET,SPIN,2019-01-18,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
829,2020-03-12 01:58:27.228285,3935,HOSPITAL DE CLÍNICAS,IYJ0115,TOYOTA,ETIOS,2018-02-15,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
830,2020-03-12 01:58:27.228285,3559,SHOPPING CENTER IGUATEMI,IVU9251,VW,VOYAGE,2014-08-23,2014,ÁLCOOL/GASOLINA,1,1,0,0
831,2020-03-12 01:58:27.228285,4577,AEROPORTO SALGADO FILHO,IWO2687,CHEVROLET,SPIN,2015-05-27,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
832,2020-03-12 01:58:27.228285,1485,,IYO1968,NISSAN,VERSA,2018-05-30,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
833,2020-03-12 01:58:27.228285,5047,AEROPORTO SALGADO FILHO,IXS8307,CHEVROLET,SPIN,2017-03-09,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
834,2020-03-12 01:58:27.228285,2928,INSTITUTO DE CARDIOLOGIA,IUZ1257,FIAT,SIENA,2013-12-04,2013,ÁLCOOL/GASOLINA,1,1,0,0
835,2020-03-12 01:58:27.228285,1240,,IUW1536,VW,VOYAGE,2013-10-24,2013,ÁLCOOL/GASOLINA,1,1,0,0
836,2020-03-12 01:58:27.228285,4773,,IWB1194,FIAT,SIENA,2014-11-08,2014,ÁLCOOL/GASOLINA,1,1,0,0
837,2020-03-12 01:58:27.228285,4983,SILVA JARDIM X ANITA GARIBALDI,IWX3929,FIAT,SIENA,2015-11-13,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
838,2020-03-12 01:58:27.228285,3850,JOSÉ DE ALENCAR X GONÇALVES DIAS,IVU7306,FIAT,SIENA,2014-12-31,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
839,2020-03-12 01:58:27.228285,1067,BOURBON COUNTRY,IUC9687,FIAT,SIENA,2013-03-15,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
840,2020-03-12 01:58:27.228285,4918,,IXV5212,VW,VOYAGE,2017-05-12,2017,ÁLCOOL/GASOLINA,1,1,0,0
841,2020-03-12 01:58:27.228285,4008,SARMENTO LEITE X LIMA E SILVA,IWT1816,TOYOTA,ETIOS,2015-08-27,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
842,2020-03-12 01:58:27.228285,4533,,IVL1325,FIAT,SIENA,2014-04-15,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
843,2020-03-12 01:58:27.228285,3641,CAPITÓLIO,IZP7F92,VW,VIRTUS,2019-09-24,2019,ÁLCOOL/GASOLINA,1,1,0,0
844,2020-03-12 01:58:27.228285,2358,,IXK0759,VW,VOYAGE,2016-08-17,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
845,2020-03-12 01:58:27.228285,1359,RODOVIÁRIA,IRT2537,FIAT,SIENA,2011-03-29,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
846,2020-03-12 01:58:27.228285,1449,AEROPORTO SALGADO FILHO,IWZ0879,CHEVROLET,SPIN,2015-11-25,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
847,2020-03-12 01:58:27.228285,1630,,IZF8C61,VW,VIRTUS,2019-03-25,2019,ÁLCOOL/GASOLINA,1,1,0,0
848,2020-03-12 01:58:27.228285,1374,BARRA SHOPPING SUL,IVN4953,VW,VOYAGE,2014-05-15,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
849,2020-03-12 01:58:27.228285,2910,TRT PRAIA DE BELAS,IZK1G60,NISSAN,VERSA,2019-05-28,2019,ÁLCOOL/GASOLINA,1,1,0,0
850,2020-03-12 01:58:27.228285,4800,HOSPITAL DA PUC,IZK7I53,TOYOTA,ETIOS SEDAN,2019-07-02,2019,ÁLCOOL/GASOLINA,1,1,0,0
851,2020-03-12 01:58:27.228285,1892,,IVQ5987,VW,VOYAGE,2014-07-01,2014,ÁLCOOL/GASOLINA,1,1,0,0
852,2020-03-12 01:58:27.228285,4455,CARREFOUR,IXP7814,VW,VOYAGE,2016-11-24,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
853,2020-03-12 01:58:27.228285,3564,JOÃO ABOTT X PROTÁSIO ALVES,IZD9A28,CHEVROLET,COBALT,2019-02-08,2019,ÁLCOOL/GASOLINA,1,1,0,0
854,2020-03-12 01:58:27.228285,3736,FORUM CENTRAL,IXI7508,VW,VOYAGE,2016-07-18,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
855,2020-03-12 01:58:27.228285,1277,JOÃO PESSOA (CENTRO COMERCIAL),IXB5344,CHEVROLET,PRISMA,2016-01-29,2015,ÁLCOOL/GASOLINA,1,1,0,0
856,2020-03-12 01:58:27.228285,3259,BOURBON ASSIS BRASIL,IXG7073,CHEVROLET,COBALT,2016-05-31,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
857,2020-03-12 01:58:27.228285,3735,RODOVIÁRIA,IXE0073,CHEVROLET,PRISMA,2016-03-29,2016,ÁLCOOL/GASOLINA,1,1,0,0
858,2020-03-12 01:58:27.228285,1908,,IYB2110,VW,VOYAGE,2017-09-11,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
859,2020-03-12 01:58:27.228285,3126,AEROPORTO SALGADO FILHO,IUT6997,TOYOTA,ETIOS,2013-09-26,2013,ÁLCOOL/GASOLINA,1,1,0,0
860,2020-03-12 01:58:27.228285,4041,BIG SHOP (SERTÓRIO),IVZ9751,VW,VOYAGE,2014-10-25,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
861,2020-03-12 01:58:27.228285,1525,,IVS5251,TOYOTA,ETIOS SEDAN,2014-07-23,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
862,2020-03-12 01:58:27.228285,1194,FÉLIX DA CUNHA X CRISTÓVÃO COLOMBO,IWW4617,TOYOTA,ETIOS SEDAN,2015-10-28,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
863,2020-03-12 01:58:27.228285,3548,PRAÇA PRINCESA ISABEL,IYA7662,VW,VOYAGE,2017-08-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
864,2020-03-12 01:58:27.228285,2691,BOTAFOGO X AZENHA,IZJ0F71,CHEVROLET,SPIN,2019-05-29,2019,ÁLCOOL/GASOLINA,1,1,0,0
865,2020-03-12 01:58:27.228285,4281,,IYZ7G86,VW,VOYAGE,2018-12-21,2018,ÁLCOOL/GASOLINA,1,1,0,0
866,2020-03-12 01:58:27.228285,1372,HOTEL PLAZA SÃO RAFAEL,JCB1372,CHEVROLET,COBALT,2012-10-22,2012,ÁLCOOL/GASOLINA,1,1,0,0
867,2020-03-12 01:58:27.228285,4705,PUC UNIVERSIDADE,IWW8503,CHEVROLET,PRISMA,2015-11-04,2015,ÁLCOOL/GASOLINA,1,1,0,0
868,2020-03-12 01:58:27.228285,2833,TERMINAL ANTÔNIO DE CARVALHO,AYR2736,RENAULT,LOGAN,2017-02-17,2014,ÁLCOOL/GASOLINA,1,1,0,0
869,2020-03-12 01:58:27.228285,1812,AEROPORTO SALGADO FILHO,IYA7522,CHEVROLET,SPIN,2017-08-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
870,2020-03-12 01:58:27.228285,2544,BARRA SHOPPING SUL,IWG8063,VW,VOYAGE,2015-01-15,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
871,2020-03-12 01:58:27.228285,3682,MARILAND X 24 DE OUTUBRO,IZM6D43,GM,PRISMA,2019-07-30,2019,ÁLCOOL/GASOLINA,1,1,0,0
872,2020-03-12 01:58:27.228285,3773,,IZF9D85,CHEVROLET,SPIN,2019-03-19,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
873,2020-03-12 01:58:27.228285,2265,,IZS0F46,VW,VOYAGE,2019-09-27,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
874,2020-03-12 01:58:27.228285,3650,JUSTIÇA FEDERAL,IYB7576,CHEVROLET,SPIN,2017-12-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
875,2020-03-12 01:58:27.228285,2418,AUXILIADORA X 24 DE OUTUBRO,IZM4F01,NISSAN,VERSA,2019-07-19,2019,ÁLCOOL/GASOLINA,1,1,0,0
876,2020-03-12 01:58:27.228285,3937,KASTELÃO TERESÓPOLIS,IYL7933,VW,VOYAGE,2018-04-11,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
877,2020-03-12 01:58:27.228285,1961,AEROPORTO SALGADO FILHO,IWN4814,CHEVROLET,SPIN,2015-05-09,2015,ÁLCOOL/GASOLINA,1,1,0,0
878,2020-03-12 01:58:27.228285,3476,RODOVIÁRIA,IYK7489,CHEVROLET,SPIN,2018-03-22,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
879,2020-03-12 01:58:27.228285,4680,,ISS0437,GM,MERIVA,2012-01-18,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
880,2020-03-12 01:58:27.228285,1139,PRAÇA GUIA LOPES (TERESÓPOLIS - FIM DA LINHA),IWQ0G14,VW,VOYAGE,2015-06-29,2015,ÁLCOOL/GASOLINA,1,1,0,0
881,2020-03-12 01:58:27.228285,2022,,IQR4468,FIAT,IDEA,2010-04-01,2010,ÁLCOOL/GASOLINA,1,1,0,0
882,2020-03-12 01:58:27.228285,3032,,IZR9G53,TOYOTA,ETIOS SEDAN,2019-10-30,2019,ÁLCOOL/GASOLINA,1,1,0,0
883,2020-03-12 01:58:27.228285,2528,,IPS7462,GM,CLASSIC LIFE,2009-04-28,2009,ÁLCOOL/GASOLINA,1,1,0,0
884,2020-03-12 01:58:27.228285,1977,ZAFFARI HIGIENÓPOLIS,IWQ5639,VW,VOYAGE,2015-07-09,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
885,2020-03-12 01:58:27.228285,2594,,IZV7F67,TOYOTA,ETIOS SEDAN,2019-12-18,2019,ÁLCOOL/GASOLINA,1,1,0,0
886,2020-03-12 01:58:27.228285,1305,AEROPORTO SALGADO FILHO,IWB3336,CHEVROLET,SPIN,2014-11-12,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
887,2020-03-12 01:58:27.228285,2876,BIG SHOP (SERTÓRIO),IZD7F48,CHEVROLET,SPIN,2019-02-07,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
888,2020-03-12 01:58:27.228285,3394,ZAFFARI LIMA E SILVA,IZM6H95,CHEVROLET,PRISMA,2019-07-29,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
889,2020-03-12 01:58:27.228285,1366,JERÔNIMO DE ORNELAS X JACINTO GOMES,IXG3075,VW,VOYAGE,2016-05-20,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
890,2020-03-12 01:58:27.228285,1949,CUNHA LOUZADA X OSCAR PEREIRA,IZD2B02,CHEVROLET,PRISMA,2019-02-26,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
891,2020-03-12 01:58:27.228285,4224,BOTAFOGO X AZENHA,IRK0623,GM,PRISMA,2010-12-02,2010,ÁLCOOL/GASOLINA,1,1,0,0
892,2020-03-12 01:58:27.228285,2923,,IVQ7788,CHEVROLET,COBALT,2014-06-27,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
893,2020-03-12 01:58:27.228285,1661,CONDOMÍNIO JARDIM AMÉRICA,IVH1254,CHEVROLET,COBALT,2014-02-24,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
894,2020-03-12 01:58:27.228285,2710,AEROPORTO SALGADO FILHO,IZI8A63,CHEVROLET,COBALT,2019-05-22,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
895,2020-03-12 01:58:27.228285,3098,RODOVIÁRIA,IXE2571,TOYOTA,ETIOS SEDAN,2016-04-01,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
896,2020-03-12 01:58:27.228285,3240,AEROPORTO SALGADO FILHO,IXP6832,CHEVROLET,SPIN,2016-11-30,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
897,2020-03-12 01:58:27.228285,2513,,IXG3354,TOYOTA,ETIOS SEDAN,2016-05-20,2016,ÁLCOOL/GASOLINA,1,1,0,0
898,2020-03-12 01:58:27.228285,2208,,IYK2138,VW,VOYAGE,2018-03-12,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
899,2020-03-12 01:58:27.228285,1489,MOINHOS SHOPPING,IZL2G30,TOYOTA,YARIS SEDAN,2019-07-10,2019,ÁLCOOL/GASOLINA,1,1,0,0
900,2020-03-12 01:58:27.228285,3485,LAGEADO / NACIONAL,IXH2169,VW,VOYAGE,2016-06-13,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
901,2020-03-12 01:58:27.228285,2650,FÉLIX DA CUNHA X CRISTÓVÃO COLOMBO,IWM0836,TOYOTA,ETIOS,2015-04-23,2015,ÁLCOOL/GASOLINA,1,1,0,0
902,2020-03-12 01:58:27.228285,3150,AEROPORTO SALGADO FILHO,IZK4E35,CHEVROLET,SPIN,2019-02-22,2019,ÁLCOOL/GASOLINA,1,1,0,0
903,2020-03-12 01:58:27.228285,2983,LAGEADO / NACIONAL,IZJ6B90,NISSAN,VERSA,2019-05-27,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
904,2020-03-12 01:58:27.228285,1989,BARRA SHOPPING SUL,IVU9787,FIAT,SIENA,2014-08-23,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
905,2020-03-12 01:58:27.228285,1758,DAN INN CONCEIÇÃO,IOM8733,FIAT,SIENA,2008-02-20,2008,ÁLCOOL/GASOLINA/GNV,1,1,1,0
906,2020-03-12 01:58:27.228285,2540,24 DE OUTUBRO X HILÁRIO RIBEIRO,IYB8112,FIAT,SIENA,2017-09-25,2017,ÁLCOOL/GASOLINA,1,1,0,0
907,2020-03-12 01:58:27.228285,2756,RODOVIÁRIA,IWY1174,FIAT,SIENA,2015-11-27,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
908,2020-03-12 01:58:27.228285,1116,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),ITY6431,FIAT,UNO,2013-01-15,2012,ÁLCOOL/GASOLINA,1,1,0,0
909,2020-03-12 01:58:27.228285,4124,RODOVIÁRIA,IVB9255,CHEVROLET,CLASSIC,2014-01-07,2013,ÁLCOOL/GASOLINA,1,1,0,0
910,2020-03-12 01:58:27.228285,2136,,IUS1431,CHEVROLET,CLASSIC,2013-09-12,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
911,2020-03-12 01:58:27.228285,3627,POSTO GLÓRIA,IUJ8198,CHEVROLET,CLASSIC,2013-06-08,2013,ÁLCOOL/GASOLINA,1,1,0,0
912,2020-03-12 01:58:27.228285,4747,MARCILIO DIAS X GETULIO VARGAS,IRX6869,CHEVROLET,CLASSIC,2011-05-25,2011,ÁLCOOL/GASOLINA,1,1,0,0
913,2020-03-12 01:58:27.228285,3831,OSCAR BITTENCOURT X JOSÉ DE ALENCAR,IWY8448,FIAT,SIENA,2015-12-09,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
914,2020-03-12 01:58:27.228285,1339,JARDIM PLANALTO,IWN8512,FIAT,SIENA,2015-05-21,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
915,2020-03-12 01:58:27.228285,3804,CAPITÓLIO,IRS9332,FIAT,SIENA,2011-03-24,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
916,2020-03-12 01:58:27.228285,2524,BENTO GONÇALVES X APARÍCIO BORGES,IXX2076,FIAT,SIENA,2017-06-20,2017,ÁLCOOL/GASOLINA,1,1,0,0
917,2020-03-12 01:58:27.228285,2395,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IUY4351,FIAT,SIENA,2013-11-20,2013,ÁLCOOL/GASOLINA,1,1,0,0
918,2020-03-12 01:58:27.228285,1922,BOURBON ASSIS BRASIL,IVZ0900,VW,PARATI,2011-09-01,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
919,2020-03-12 01:58:27.228285,1509,CAPITÓLIO,IXK6362,FIAT,SIENA,2016-08-31,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
920,2020-03-12 01:58:27.228285,2793,RODOVIÁRIA,ITT2574,CHEVROLET,CLASSIC,2012-11-20,2012,ÁLCOOL/GASOLINA,1,1,0,0
921,2020-03-12 01:58:27.228285,4987,JOÃO ALFREDO X REPÚBLICA,IVK2723,CHEVROLET,CLASSIC,2014-04-03,2014,ÁLCOOL/GASOLINA,1,1,0,0
922,2020-03-12 01:58:27.228285,2962,PRAÇA PRINCESA ISABEL,IXL7263,VW,VOYAGE,2016-09-28,2016,ÁLCOOL/GASOLINA,1,1,0,0
923,2020-03-12 01:58:27.228285,3834,,IYT2126,VW,VOYAGE,2018-09-06,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
924,2020-03-12 01:58:27.228285,3105,MADRE ANA X OSCAR PEREIRA,ITS2893,CHEVROLET,COBALT,2012-11-27,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
925,2020-03-12 01:58:27.228285,4265,TRT PRAIA DE BELAS,IXZ4817,TOYOTA,ETIOS SEDAN,2017-08-03,2017,ÁLCOOL/GASOLINA,1,1,0,0
926,2020-03-12 01:58:27.228285,1679,LINDÓIA SHOPPING,IZH7D15,CHEVROLET,SPIN,2019-05-22,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
927,2020-03-12 01:58:27.228285,4541,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IYS9772,VW,VOYAGE,2018-09-03,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
928,2020-03-12 01:58:27.228285,2865,RODOVIÁRIA,IXI4G30,VW,VOYAGE,2016-07-11,2016,ÁLCOOL/GASOLINA,1,1,0,0
929,2020-03-12 01:58:27.228285,4605,,IXD0319,CHEVROLET,COBALT,2016-03-04,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
930,2020-03-12 01:58:27.228285,4309,RAMIRO BARCELOS,IXH0125,VW,VOYAGE,2016-06-08,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
931,2020-03-12 01:58:27.228285,1190,SERTÓRIO X PRESIDENTE ROOSEVELT,IPR1235,GM,CORSA SEDAN,2009-03-31,2009,ÁLCOOL/GASOLINA,1,1,0,0
932,2020-03-12 01:58:27.228285,4976,TRIBUNAL DE JUSTIÇA ESTADUAL,IYM8913,VW,VOYAGE,2018-05-03,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
933,2020-03-12 01:58:27.228285,4231,SÃO LUIZ X IPIRANGA,IZI0J37,CHEVROLET,PRISMA,2019-05-10,2019,ÁLCOOL/GASOLINA,1,1,0,0
934,2020-03-12 01:58:27.228285,2887,ZAFFARI HIGIENÓPOLIS,IXG5797,CHEVROLET,COBALT,2016-05-27,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
935,2020-03-12 01:58:27.228285,2497,,IYJ2822,TOYOTA,ETIOS SEDAN,2018-02-21,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
936,2020-03-12 01:58:27.228285,2586,JOÃO ABOTT X PROTÁSIO ALVES,IVI3J31,TOYOTA,ETIOS,2014-03-11,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
937,2020-03-12 01:58:27.228285,1506,BOURBON ASSIS BRASIL,IZP4G26,TOYOTA,ETIOS SEDAN,2019-09-13,2019,ÁLCOOL/GASOLINA,1,1,0,0
938,2020-03-12 01:58:27.228285,3525,,ISJ2693,CHEVROLET,PRISMA,1899-12-30,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
939,2020-03-12 01:58:27.228285,3097,MADRE ANA X OSCAR PEREIRA,IWR7470,VW,VOYAGE,2015-07-31,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
940,2020-03-12 01:58:27.228285,1673,,IZL3C96,CHEVROLET,COBALT,2019-06-28,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
941,2020-03-12 01:58:27.228285,3402,PRAÇA GUIA LOPES (TERESÓPOLIS - FIM DA LINHA),IZH3I76,VW,VOYAGE,2019-03-27,2019,ÁLCOOL/GASOLINA,1,1,0,0
942,2020-03-12 01:58:27.228285,3012,MARILAND X 24 DE OUTUBRO,IWH3123,CHEVROLET,PRISMA,2015-01-22,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
943,2020-03-12 01:58:27.228285,2896,ZAFFARI F. VIEIRA,IYZ8H79,CHEVROLET,PRISMA,2018-12-26,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
944,2020-03-12 01:58:27.228285,4974,CRISTÓVÃO COLOMBO/FELICÍSSIMO DE AZEVEDO,IYE7534,CHEVROLET,COBALT,2017-11-23,2017,ÁLCOOL/GASOLINA,1,1,0,0
945,2020-03-12 01:58:27.228285,2140,,IZK0F34,VW,VIRTUS,2019-06-06,2019,ÁLCOOL/GASOLINA,1,1,0,0
946,2020-03-12 01:58:27.228285,4218,,IYN3412,CHEVROLET,COBALT,2018-05-11,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
947,2020-03-12 01:58:27.228285,1057,,IXQ2620,VW,VOYAGE,2017-01-03,2016,ÁLCOOL/GASOLINA,1,1,0,0
948,2020-03-12 01:58:27.228285,2512,,IVE9231,CHEVROLET,SPIN,2014-01-22,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
949,2020-03-12 01:58:27.228285,1120,NACIONAL LEOPOLDINA,IUJ2867,VW,VOYAGE,2013-05-30,2013,ÁLCOOL/GASOLINA,1,1,0,0
950,2020-03-12 01:58:27.228285,4374,ZAFFARI LIMA E SILVA,IXQ5970,VW,VOYAGE,2017-01-11,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
951,2020-03-12 01:58:27.228285,4313,JOÃO ABOTT X PROTÁSIO ALVES,IZW1H44,NISSAN,VERSA,2019-12-11,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
952,2020-03-12 01:58:27.228285,1665,,IVU4768,VW,VOYAGE,2014-08-20,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
953,2020-03-12 01:58:27.228285,2001,,IUS2774,CHEVROLET,SPIN,2013-09-18,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
954,2020-03-12 01:58:27.228285,2235,RODOVIÁRIA,IXI1475,TOYOTA,ETIOS SEDAN,2016-07-04,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
955,2020-03-12 01:58:27.228285,4793,VASCO DA GAMA X JOÃO TELES,IYL9361,TOYOTA,ETIOS SEDAN,2018-04-16,2018,ÁLCOOL/GASOLINA,1,1,0,0
956,2020-03-12 01:58:27.228285,4792,ERNESTO DA FONTOURA X BENJAMIN CONSTANT,IXJ0378,VW,VOYAGE,2016-07-25,2016,ÁLCOOL/GASOLINA,1,1,0,0
957,2020-03-12 01:58:27.228285,1918,RODOVIÁRIA,ITX6492,VW,VOYAGE,2013-01-09,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
958,2020-03-12 01:58:27.228285,1061,,IZJ5F89,NISSAN,VERSA,2019-05-27,2019,ÁLCOOL/GASOLINA,1,1,0,0
959,2020-03-12 01:58:27.228285,2120,AEROPORTO SALGADO FILHO,IXA6937,CHEVROLET,SPIN,2015-01-11,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
960,2020-03-12 01:58:27.228285,1454,ARMANDO BARBEDO X WENCESLAU ESCOBAR,IYM6H12,CHEVROLET,SPIN,2018-04-30,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
961,2020-03-12 01:58:27.228285,1460,,IXY2669,VW,VOYAGE,2017-07-10,2017,ÁLCOOL/GASOLINA,1,1,0,0
962,2020-03-12 01:58:27.228285,1446,MADRE ANA X OSCAR PEREIRA,IWJ8949,VW,VOYAGE,2015-03-11,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
963,2020-03-12 01:58:27.228285,1002,RODOVIÁRIA,IYN1083,CHEVROLET,COBALT,2018-05-08,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
964,2020-03-12 01:58:27.228285,4487,RAMIRO BARCELOS X FREDERICO LINK,IUH3489,CHEVROLET,SPIN,2013-05-07,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
965,2020-03-12 01:58:27.228285,1692,,IYZ5C62,VW,VOYAGE,2018-12-20,2018,ÁLCOOL/GASOLINA,1,1,0,0
966,2020-03-12 01:58:27.228285,4156,MARCILIO DIAS X GETULIO VARGAS,IZE5C45,NISSAN,VERSA,2019-03-25,2019,ÁLCOOL/GASOLINA,1,1,0,0
967,2020-03-12 01:58:27.228285,2350,SHOPPING CENTER IGUATEMI II,IWG8148,CHEVROLET,SPIN,2015-01-16,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
968,2020-03-12 01:58:27.228285,2216,RODOVIÁRIA,IZG7A43,VW,VOYAGE,2019-04-25,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
969,2020-03-12 01:58:27.228285,1551,HOFFMANN X CRISTÓVÃO COLOMBO,IYS0337,VW,VOYAGE,2018-08-16,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
970,2020-03-12 01:58:27.228285,4137,AEROPORTO SALGADO FILHO,IWH1662,TOYOTA,ETIOS,2015-01-20,2014,ÁLCOOL/GASOLINA,1,1,0,0
971,2020-03-12 01:58:27.228285,4813,JOSÉ DE ALENCAR X GONÇALVES DIAS,IVX6708,VW,VOYAGE,2014-09-27,2014,ÁLCOOL/GASOLINA,1,1,0,0
